"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/2018","179.83","179.01","180.41","178.92","1.89M","0.42%"
"08/21/2018","179.08","178.87","179.60","178.77","1.76M","0.05%"
"08/20/2018","178.99","178.96","179.70","178.81","1.67M","0.07%"
"08/17/2018","178.87","178.58","178.93","177.93","1.95M","0.16%"
"08/16/2018","178.59","176.84","178.59","176.72","2.28M","1.02%"
"08/15/2018","176.78","177.64","178.00","176.33","2.37M","-0.38%"
"08/14/2018","177.46","179.16","179.50","177.23","2.89M","-0.87%"
"08/13/2018","179.02","179.18","179.25","178.14","2.02M","-0.15%"
"08/10/2018","179.28","180.31","180.31","178.89","2.25M","-0.58%"
"08/09/2018","180.32","179.78","180.32","179.45","2.20M","0.22%"
"08/08/2018","179.92","179.70","180.30","179.12","2.08M","0.02%"
"08/07/2018","179.89","180.42","180.76","179.60","1.93M","-0.27%"
"08/06/2018","180.37","181.60","181.97","179.55","1.90M","-0.51%"
"08/03/2018","181.30","179.52","181.34","179.44","2.18M","1.11%"
"08/02/2018","179.31","178.91","179.53","178.26","2.76M","0.25%"
"08/01/2018","178.86","180.00","180.14","178.26","2.39M","-0.59%"
"07/31/2018","179.93","179.82","180.85","179.68","3.11M","0.01%"
"07/30/2018","179.91","180.00","180.02","178.73","2.04M","-0.17%"
"07/27/2018","180.21","179.82","180.66","179.54","2.49M","0.28%"
"07/26/2018","179.70","179.27","179.94","178.88","3.76M","0.22%"
"07/25/2018","179.31","178.35","179.57","178.35","2.86M","0.67%"
"07/24/2018","178.11","177.20","179.10","177.10","2.91M","0.60%"
"07/23/2018","177.04","178.36","178.71","176.90","1.83M","-0.64%"
"07/20/2018","178.18","178.40","178.63","177.00","2.19M","-0.13%"
"07/19/2018","178.42","179.00","179.00","177.75","2.15M","-0.49%"
"07/18/2018","179.29","178.25","179.51","178.25","2.17M","0.39%"
"07/17/2018","178.59","178.82","178.96","177.29","2.38M","-0.17%"
"07/16/2018","178.89","178.88","179.56","178.70","1.82M","0.01%"
"07/13/2018","178.88","178.75","179.18","178.58","1.79M","0.30%"
"07/12/2018","178.35","178.73","178.73","177.96","2.26M","-0.07%"
"07/11/2018","178.48","179.39","179.64","178.42","2.10M","-0.77%"
"07/10/2018","179.87","179.18","180.30","178.88","2.62M","0.48%"
"07/09/2018","179.01","179.83","180.32","179.01","2.27M","-0.21%"
"07/06/2018","179.38","178.39","179.99","178.39","2.92M","0.78%"
"07/05/2018","177.99","178.94","179.08","177.95","3.02M","-0.60%"
"07/04/2018","179.07","177.58","179.68","177.56","2.32M","0.73%"
"07/03/2018","177.78","177.32","178.43","177.32","2.67M","0.37%"
"07/02/2018","177.13","176.77","177.55","176.34","2.63M","-0.37%"
"06/29/2018","177.78","177.02","178.09","176.82","2.99M","0.79%"
"06/28/2018","176.39","176.84","177.40","175.61","2.27M","-0.58%"
"06/27/2018","177.42","177.19","177.88","176.13","2.81M","0.14%"
"06/26/2018","177.17","178.05","178.12","176.89","2.33M","-0.45%"
"06/25/2018","177.97","179.20","179.36","177.74","2.74M","-0.91%"
"06/22/2018","179.61","178.33","179.62","178.22","2.40M","0.67%"
"06/21/2018","178.41","179.30","179.89","177.96","2.48M","-0.60%"
"06/20/2018","179.48","178.42","180.20","178.42","2.56M","0.74%"
"06/19/2018","178.17","179.26","179.45","178.12","2.70M","-0.82%"
"06/18/2018","179.65","180.79","180.88","178.96","2.50M","-0.83%"
"06/15/2018","181.15","180.89","182.28","180.73","6.54M","0.27%"
"06/14/2018","180.67","178.46","181.09","177.61","3.87M","0.93%"
"06/13/2018","179.00","178.86","179.83","178.71","2.99M","0.20%"
"06/12/2018","178.65","179.10","179.52","178.42","2.34M","-0.27%"
"06/11/2018","179.13","179.48","180.45","178.87","2.13M","-0.21%"
"06/08/2018","179.50","178.64","180.25","178.20","2.69M","0.36%"
"06/07/2018","178.85","180.31","180.77","178.40","2.88M","-0.72%"
"06/06/2018","180.14","180.12","180.91","179.65","3.10M","0.00%"
"06/05/2018","180.14","179.52","180.66","179.20","2.77M","0.35%"
"06/04/2018","179.51","177.81","180.40","177.81","3.94M","1.07%"
"06/01/2018","177.61","178.23","178.57","177.45","3.53M","-0.32%"
"05/31/2018","178.18","177.82","178.89","177.47","4.81M","0.16%"
"05/30/2018","177.89","176.37","178.43","176.05","3.31M","0.89%"
"05/29/2018","176.32","177.70","177.70","176.12","3.83M","-0.91%"
"05/28/2018","177.94","177.63","178.25","177.54","708.87K","-0.29%"
"05/25/2018","178.45","176.67","178.48","176.67","3.32M","1.26%"
"05/24/2018","176.23","176.98","177.75","176.15","4.57M","-0.40%"
"05/23/2018","176.94","177.78","177.94","176.58","2.94M","-0.55%"
"05/22/2018","177.92","178.11","178.39","177.60","2.46M","-0.10%"
"05/21/2018","178.09","178.24","178.51","178.09","1.70M","-0.02%"
"05/18/2018","178.13","177.80","178.13","177.33","2.89M","0.10%"
"05/17/2018","177.96","177.58","178.14","177.45","2.72M","0.26%"
"05/16/2018","177.49","178.65","178.84","177.49","3.12M","-0.51%"
"05/15/2018","178.40","179.59","179.59","177.98","3.78M","-0.72%"
"05/14/2018","179.69","179.94","180.39","179.60","3.09M","-0.21%"
"05/11/2018","180.06","179.75","180.64","179.75","3.12M","0.23%"
"05/10/2018","179.65","180.00","180.33","179.58","2.72M","-0.58%"
"05/09/2018","180.69","180.56","180.90","179.53","2.71M","0.05%"
"05/08/2018","180.60","180.29","180.65","179.73","2.48M","0.27%"
"05/07/2018","180.12","178.99","180.14","178.99","817.70K","0.72%"
"05/04/2018","178.83","178.73","179.03","178.28","2.96M","0.12%"
"05/03/2018","178.62","178.82","178.88","177.95","2.73M","-0.25%"
"05/02/2018","179.07","179.46","179.95","178.49","3.28M","-0.35%"
"05/01/2018","179.69","179.59","180.18","179.59","1.69M","-0.13%"
"04/30/2018","179.92","178.38","180.19","178.38","3.29M","0.77%"
"04/27/2018","178.54","177.70","178.76","177.70","2.76M","0.52%"
"04/26/2018","177.61","175.07","177.64","174.89","2.84M","1.28%"
"04/25/2018","175.37","175.64","175.97","175.03","3.32M","-0.23%"
"04/24/2018","175.78","176.06","176.61","175.22","2.68M","0.15%"
"04/23/2018","175.52","176.09","176.19","174.48","2.96M","-0.30%"
"04/20/2018","176.05","175.35","176.28","175.35","3.31M","0.17%"
"04/19/2018","175.76","176.14","176.55","175.53","3.71M","-0.36%"
"04/18/2018","176.40","176.44","176.67","175.70","6.43M","-0.10%"
"04/17/2018","176.58","174.61","177.11","174.61","3.52M","1.19%"
"04/16/2018","174.51","175.06","175.07","174.02","4.21M","-0.34%"
"04/13/2018","175.11","174.28","175.40","173.43","5.51M","0.75%"
"04/12/2018","173.81","173.38","173.81","172.33","3.29M","0.29%"
"04/11/2018","173.30","174.13","174.37","173.12","3.88M","-0.55%"
"04/10/2018","174.26","175.05","175.38","173.70","2.79M","-0.29%"
"04/09/2018","174.76","175.16","175.80","174.56","2.43M","0.02%"
"04/06/2018","174.73","174.57","175.39","174.07","3.10M","-0.01%"
"04/05/2018","174.75","173.40","174.94","173.40","3.09M","0.95%"
"04/04/2018","173.11","172.96","173.43","171.65","3.56M","0.14%"
"04/03/2018","172.87","173.23","173.27","171.23","3.50M","-0.35%"
"03/29/2018","173.47","172.15","173.99","171.87","3.82M","0.76%"
"03/28/2018","172.17","170.55","172.17","169.40","4.16M","0.77%"
"03/27/2018","170.86","169.79","170.90","169.60","3.17M","0.74%"
"03/26/2018","169.61","170.90","171.62","169.19","2.82M","-0.67%"
"03/23/2018","170.75","171.49","171.83","170.22","3.33M","-0.89%"
"03/22/2018","172.29","172.61","172.88","171.54","4.28M","-0.41%"
"03/21/2018","173.00","173.70","173.72","172.68","4.34M","-0.36%"
"03/20/2018","173.63","172.51","173.90","172.15","4.87M","0.69%"
"03/19/2018","172.44","170.44","172.84","170.34","12.68M","1.08%"
"03/16/2018","170.60","171.01","172.11","170.46","10.83M","-0.34%"
"03/15/2018","171.19","170.38","171.34","169.43","3.76M","0.49%"
"03/14/2018","170.35","169.42","171.19","169.11","2.87M","0.39%"
"03/13/2018","169.68","170.65","171.46","169.34","3.30M","-0.60%"
"03/12/2018","170.70","170.36","171.01","170.10","3.31M","0.29%"
"03/09/2018","170.20","171.55","171.61","169.89","4.29M","-0.84%"
"03/08/2018","171.64","169.02","171.82","168.78","3.75M","1.58%"
"03/07/2018","168.97","166.78","169.14","166.72","2.92M","1.22%"
"03/06/2018","166.94","168.03","168.39","166.02","3.18M","-0.51%"
"03/05/2018","167.79","165.32","167.91","165.32","3.30M","1.51%"
"03/02/2018","165.30","166.03","167.17","165.13","3.28M","-0.80%"
"03/01/2018","166.64","167.56","168.40","166.55","3.10M","-0.68%"
"02/28/2018","167.78","168.57","168.59","166.71","4.67M","-0.50%"
"02/27/2018","168.62","170.35","170.63","168.51","3.21M","-1.25%"
"02/26/2018","170.76","171.41","172.45","170.34","2.62M","-0.13%"
"02/23/2018","170.98","169.05","171.43","169.01","2.89M","1.32%"
"02/22/2018","168.75","168.12","168.91","166.33","3.24M","0.08%"
"02/21/2018","168.62","168.50","168.62","167.39","6.03M","0.00%"
"02/20/2018","168.62","167.51","169.18","167.44","2.07M","0.70%"
"02/19/2018","167.44","169.25","169.33","167.03","2.03M","-0.86%"
"02/16/2018","168.89","165.75","169.12","165.75","2.83M","2.19%"
"02/15/2018","165.27","165.89","166.43","164.80","3.11M","-0.27%"
"02/14/2018","165.71","165.15","167.88","165.15","2.86M","0.52%"
"02/13/2018","164.86","166.34","166.80","164.85","2.48M","-0.72%"
"02/12/2018","166.06","165.85","167.30","165.85","3.08M","0.54%"
"02/09/2018","165.17","165.35","166.01","163.59","3.13M","-0.36%"
"02/08/2018","165.77","168.63","168.63","165.48","3.60M","-1.95%"
"02/07/2018","169.07","165.73","169.51","165.35","3.72M","2.45%"
"02/06/2018","165.02","166.66","167.76","164.32","4.98M","-2.39%"
"02/05/2018","169.06","172.28","172.28","169.06","3.74M","-2.23%"
"02/02/2018","172.92","175.10","175.10","172.88","3.41M","-1.40%"
"02/01/2018","175.37","178.62","179.59","175.07","3.86M","-1.49%"
"01/31/2018","178.03","176.97","178.03","176.56","4.72M","0.91%"
"01/30/2018","176.42","176.37","177.71","176.09","3.33M","-0.29%"
"01/29/2018","176.94","178.56","178.60","176.94","2.62M","-0.87%"
"01/26/2018","178.50","176.81","178.99","176.81","3.47M","0.93%"
"01/25/2018","176.86","178.96","179.45","176.72","3.35M","-1.17%"
"01/24/2018","178.96","179.81","180.05","178.96","2.93M","-0.51%"
"01/23/2018","179.88","178.67","179.88","178.40","2.84M","0.71%"
"01/22/2018","178.61","179.01","179.01","178.11","2.21M","-0.15%"
"01/19/2018","178.88","178.08","179.36","177.62","3.52M","0.37%"
"01/18/2018","178.22","179.63","179.69","177.42","3.44M","-0.67%"
"01/17/2018","179.42","178.50","179.49","178.16","4.22M","0.49%"
"01/16/2018","178.55","176.65","178.90","176.65","3.47M","1.14%"
"01/15/2018","176.53","177.47","177.81","175.76","2.44M","-0.45%"
"01/12/2018","177.33","176.67","177.94","176.29","3.48M","0.42%"
"01/11/2018","176.59","179.48","179.61","176.47","4.02M","-1.58%"
"01/10/2018","179.42","182.53","182.53","179.28","3.02M","-1.87%"
"01/09/2018","182.83","183.16","183.37","182.29","2.45M","-0.20%"
"01/08/2018","183.20","181.67","183.50","181.67","2.74M","0.89%"
"01/05/2018","181.58","179.77","181.58","179.43","2.53M","1.07%"
"01/04/2018","179.66","180.97","181.03","179.27","3.65M","-0.65%"
"01/03/2018","180.84","179.70","181.21","178.58","2.66M","0.73%"
"01/02/2018","179.53","180.47","180.53","178.52","2.29M","-0.69%"
"12/29/2017","180.77","180.30","180.79","180.03","1.32M","0.24%"
"12/28/2017","180.33","179.88","180.38","179.41","1.52M","0.23%"
"12/27/2017","179.92","178.58","179.92","178.43","2.42M","0.67%"
"12/22/2017","178.72","179.23","179.26","178.14","1.48M","-0.26%"
"12/21/2017","179.18","179.09","179.18","177.66","2.64M","-0.14%"
"12/20/2017","179.43","181.24","181.24","179.26","2.94M","-0.98%"
"12/19/2017","181.20","181.17","181.89","180.84","3.90M","0.07%"
"12/18/2017","181.07","178.31","181.46","178.31","3.98M","1.70%"
"12/15/2017","178.05","177.00","178.05","176.58","6.18M","0.50%"
"12/14/2017","177.17","176.24","177.33","176.17","4.40M","0.36%"
"12/13/2017","176.53","176.89","177.39","176.53","4.70M","-0.20%"
"12/12/2017","176.89","178.08","178.08","176.18","4.44M","-0.54%"
"12/11/2017","177.85","178.42","178.65","177.43","3.32M","-0.38%"
"12/08/2017","178.52","177.47","178.63","177.47","3.96M","0.96%"
"12/07/2017","176.82","176.00","177.40","175.84","4.90M","0.52%"
"12/06/2017","175.91","175.47","176.32","175.08","9.21M","0.14%"
"12/05/2017","175.66","173.46","175.85","173.46","3.07M","1.08%"
"12/04/2017","173.78","172.38","174.35","172.31","2.82M","0.98%"
"12/01/2017","172.09","172.89","173.53","171.74","3.32M","-0.47%"
"11/30/2017","172.91","172.29","173.55","171.88","10.75M","0.39%"
"11/29/2017","172.24","173.30","173.98","172.09","3.52M","-0.24%"
"11/28/2017","172.65","172.73","172.81","171.68","2.57M","-0.06%"
"11/27/2017","172.75","172.22","173.35","172.16","2.52M","0.32%"
"11/24/2017","172.20","172.80","173.25","172.13","1.88M","-0.34%"
"11/23/2017","172.78","172.25","172.86","171.40","2.03M","0.20%"
"11/22/2017","172.43","172.85","173.21","172.39","2.28M","-0.32%"
"11/21/2017","172.99","172.37","173.91","171.98","2.69M","0.39%"
"11/20/2017","172.31","173.04","173.04","172.25","2.45M","-0.31%"
"11/17/2017","172.84","173.60","173.64","172.66","2.83M","-0.39%"
"11/16/2017","173.51","171.66","173.66","171.56","3.19M","1.37%"
"11/15/2017","171.17","171.25","171.40","169.72","3.14M","-0.13%"
"11/14/2017","171.39","171.63","172.30","171.04","3.67M","-0.18%"
"11/13/2017","171.70","172.07","172.33","170.84","2.71M","-0.38%"
"11/10/2017","172.35","173.31","173.48","171.99","2.83M","-0.47%"
"11/09/2017","173.17","173.89","174.34","172.64","3.02M","-0.37%"
"11/08/2017","173.81","173.06","173.90","172.48","2.55M","0.51%"
"11/07/2017","172.93","173.53","173.71","172.68","2.86M","-0.21%"
"11/06/2017","173.30","172.96","173.39","172.58","1.96M","0.27%"
"11/03/2017","172.84","171.81","173.15","171.81","2.21M","0.70%"
"11/02/2017","171.63","171.57","172.81","171.42","3.66M","0.06%"
"11/01/2017","171.52","172.33","172.81","171.52","3.46M","-0.35%"
"10/31/2017","172.13","170.79","172.24","170.79","3.20M","0.89%"
"10/30/2017","170.62","169.94","170.66","169.94","3.19M","0.42%"
"10/27/2017","169.90","168.52","170.21","168.13","3.01M","1.12%"
"10/26/2017","168.02","166.42","168.22","166.37","3.20M","1.00%"
"10/25/2017","166.35","167.70","167.76","166.21","2.72M","-0.86%"
"10/24/2017","167.80","168.25","169.23","167.63","2.51M","-0.44%"
"10/23/2017","168.54","170.15","170.15","168.36","2.68M","-0.81%"
"10/20/2017","169.92","171.31","171.52","169.84","2.91M","-0.67%"
"10/19/2017","171.07","172.56","172.71","171.00","3.33M","-0.84%"
"10/18/2017","172.52","171.41","172.59","171.19","2.68M","0.85%"
"10/17/2017","171.06","171.79","171.79","170.78","2.40M","-0.27%"
"10/16/2017","171.53","171.27","171.59","170.72","2.39M","0.38%"
"10/13/2017","170.88","171.27","171.43","170.76","2.80M","0.06%"
"10/12/2017","170.78","169.86","170.95","169.86","2.36M","0.58%"
"10/11/2017","169.79","169.15","169.86","168.88","3.46M","0.28%"
"10/10/2017","169.32","168.99","169.32","168.54","2.91M","0.30%"
"10/09/2017","168.81","168.74","169.25","168.51","2.00M","0.17%"
"10/06/2017","168.52","169.69","169.93","168.00","2.59M","-0.78%"
"10/05/2017","169.85","170.04","170.23","169.18","2.80M","-0.23%"
"10/04/2017","170.24","170.67","171.11","169.74","3.03M","-0.22%"
"10/03/2017","170.62","170.40","170.73","170.27","2.35M","0.15%"
"10/02/2017","170.36","170.88","170.89","169.97","2.47M","-0.08%"
"09/29/2017","170.50","168.94","170.50","168.89","2.86M","0.95%"
"09/28/2017","168.89","169.03","169.32","168.18","2.40M","-0.12%"
"09/27/2017","169.10","170.39","170.75","168.97","2.33M","-0.74%"
"09/26/2017","170.36","169.35","171.04","169.29","2.50M","0.58%"
"09/25/2017","169.37","168.63","169.51","168.29","1.80M","0.55%"
"09/22/2017","168.45","167.98","168.81","167.83","1.83M","0.08%"
"09/21/2017","168.32","168.94","168.94","167.91","1.92M","-0.31%"
"09/20/2017","168.85","169.00","169.40","168.60","2.20M","-0.17%"
"09/19/2017","169.13","169.62","169.77","169.07","1.89M","-0.45%"
"09/18/2017","169.89","170.77","171.31","169.70","2.23M","-0.36%"
"09/15/2017","170.51","170.73","171.40","169.83","4.99M","-0.05%"
"09/14/2017","170.60","170.13","170.91","169.71","2.76M","0.29%"
"09/13/2017","170.10","170.78","170.79","169.82","2.69M","-0.49%"
"09/12/2017","170.94","171.32","171.86","170.60","2.39M","-0.12%"
"09/11/2017","171.15","170.06","171.52","170.06","2.22M","0.93%"
"09/08/2017","169.58","168.96","169.66","168.67","2.02M","0.33%"
"09/07/2017","169.03","168.32","169.31","168.08","2.28M","0.61%"
"09/06/2017","168.01","166.75","168.15","166.31","2.75M","0.53%"
"09/05/2017","167.12","168.25","169.04","166.83","2.36M","-0.67%"
"09/04/2017","168.24","167.98","168.40","167.67","1.41M","-0.25%"
"09/01/2017","168.66","169.62","170.06","168.38","2.11M","-0.41%"
"08/31/2017","169.35","168.29","169.73","168.25","3.00M","0.82%"
"08/30/2017","167.97","166.70","168.26","166.70","2.62M","0.86%"
"08/29/2017","166.53","166.88","166.88","165.23","2.92M","-0.34%"
"08/28/2017","167.09","166.94","167.51","166.45","2.06M","-0.07%"
"08/25/2017","167.20","168.25","168.39","167.20","2.22M","-0.54%"
"08/24/2017","168.10","168.40","169.16","168.10","2.14M","-0.10%"
"08/23/2017","168.27","169.30","169.30","168.01","1.82M","-0.56%"
"08/22/2017","169.22","168.99","169.69","168.99","1.78M","0.34%"
"08/21/2017","168.64","168.46","168.97","167.94","1.96M","-0.12%"
"08/18/2017","168.85","170.64","170.64","168.74","2.07M","-1.31%"
"08/17/2017","171.09","171.24","172.03","171.02","1.78M","-0.18%"
"08/16/2017","171.39","170.80","172.20","170.80","2.21M","0.47%"
"08/15/2017","170.58","170.98","171.64","170.11","2.01M","-0.05%"
"08/14/2017","170.66","167.95","170.92","167.95","1.94M","1.80%"
"08/11/2017","167.64","169.85","169.87","167.39","2.28M","-1.40%"
"08/10/2017","170.02","170.98","170.99","169.86","2.02M","-0.60%"
"08/09/2017","171.04","171.15","171.55","170.42","1.86M","-0.16%"
"08/08/2017","171.32","171.18","171.32","170.36","1.77M","0.06%"
"08/07/2017","171.21","171.91","172.00","170.72","2.04M","-0.35%"
"08/04/2017","171.81","171.02","172.04","170.81","2.18M","0.38%"
"08/03/2017","171.16","171.16","171.73","170.77","2.31M","0.08%"
"08/02/2017","171.03","170.36","171.66","170.15","2.34M","0.35%"
