DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2012-Q2,3.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2012-Q3,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2012-Q4,-1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2013-Q1,3.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2013-Q2,3.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2013-Q3,5.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2013-Q4,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2014-Q1,4.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2014-Q2,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2014-Q3,4.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2014-Q4,-0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2015-Q1,2.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2015-Q2,3.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2015-Q3,-1.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2015-Q4,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2016-Q1,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2016-Q2,3.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2016-Q3,3.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2016-Q4,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2017-Q1,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2017-Q2,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2017-Q3,3.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2017-Q4,1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2018-Q1,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2018-Q2,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2018-Q3,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2018-Q4,2.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2019-Q1,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2019-Q2,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2019-Q3,2.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2019-Q4,2.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2020-Q1,4.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2020-Q2,-5.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2020-Q3,2.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2020-Q4,3.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2021-Q1,6.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2021-Q2,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2021-Q3,3.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2021-Q4,6.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2022-Q1,7.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2022-Q2,8.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2022-Q3,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,EE,2022-Q4,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2006-Q1,3.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2006-Q2,4.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2006-Q3,3.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2006-Q4,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2007-Q1,2.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2007-Q2,2.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2007-Q3,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2007-Q4,-0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2008-Q1,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2008-Q2,-0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2008-Q3,-1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2008-Q4,-3.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2009-Q1,-2.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2009-Q2,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2009-Q3,-0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2009-Q4,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2010-Q1,-1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2010-Q2,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2010-Q3,-1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2010-Q4,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2011-Q1,-3.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2011-Q2,-1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2011-Q3,-3.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2011-Q4,-5.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2012-Q1,-5.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2012-Q2,-3.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2012-Q3,-3.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2012-Q4,-1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2013-Q1,-5.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2013-Q2,-0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2013-Q3,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2013-Q4,-1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2014-Q1,-0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2014-Q2,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2014-Q3,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2014-Q4,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2015-Q1,-0.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2015-Q2,4.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2015-Q3,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2015-Q4,0.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2016-Q1,1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2016-Q2,1.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2016-Q3,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2016-Q4,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2017-Q1,2.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2017-Q2,2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2017-Q3,1.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2017-Q4,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2018-Q1,1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2018-Q2,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2018-Q3,2.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2018-Q4,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2019-Q1,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2019-Q2,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2019-Q3,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2019-Q4,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2020-Q1,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2020-Q2,0.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2020-Q3,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2020-Q4,-0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2021-Q1,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2021-Q2,2.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2021-Q3,2.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2021-Q4,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2022-Q1,2.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2022-Q2,1.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2022-Q3,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,ES,2022-Q4,-0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2005-Q2,2.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2005-Q3,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2005-Q4,2.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2006-Q1,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2006-Q2,2.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2006-Q3,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2006-Q4,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2007-Q1,2.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2007-Q2,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2007-Q3,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2007-Q4,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2008-Q1,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2008-Q2,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2008-Q3,-1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2008-Q4,-3.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2009-Q1,2.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2009-Q2,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2009-Q3,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2009-Q4,2.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2010-Q1,2.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2010-Q2,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2010-Q3,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2010-Q4,0.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2011-Q1,1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2011-Q2,1.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2011-Q3,-0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2011-Q4,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2012-Q1,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2012-Q2,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2012-Q3,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2012-Q4,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2013-Q1,0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2013-Q2,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2013-Q3,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2013-Q4,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2014-Q1,0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2014-Q2,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2014-Q3,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2014-Q4,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2015-Q1,0.1,b
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2015-Q2,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2015-Q3,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2015-Q4,-0.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2016-Q1,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2016-Q2,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2016-Q3,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2016-Q4,-0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2017-Q1,0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2017-Q2,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2017-Q3,-0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2017-Q4,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2018-Q1,0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2018-Q2,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2018-Q3,-0.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2018-Q4,-0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2019-Q1,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2019-Q2,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2019-Q3,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2019-Q4,-0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2020-Q1,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2020-Q2,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2020-Q3,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2020-Q4,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2021-Q1,1.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2021-Q2,2.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2021-Q3,-0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2021-Q4,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2022-Q1,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2022-Q2,1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2022-Q3,-1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FI,2022-Q4,-3.4,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2005-Q2,4.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2005-Q3,4.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2005-Q4,1.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2006-Q1,2.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2006-Q2,3.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2006-Q3,3.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2006-Q4,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2007-Q1,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2007-Q2,1.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2007-Q3,2.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2007-Q4,0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2008-Q1,-0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2008-Q2,0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2008-Q3,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2008-Q4,-3.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2009-Q1,-3.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2009-Q2,-1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2009-Q3,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2009-Q4,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2010-Q1,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2010-Q2,2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2010-Q3,2.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2010-Q4,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2011-Q1,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2011-Q2,1.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2011-Q3,2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2011-Q4,-0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2012-Q1,-1.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2012-Q2,0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2012-Q3,0.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2012-Q4,-1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2013-Q1,-1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2013-Q2,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2013-Q3,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2013-Q4,-1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2014-Q1,-1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2014-Q2,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2014-Q3,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2014-Q4,-2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2015-Q1,-0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2015-Q2,0.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2015-Q3,1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2015-Q4,-0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2016-Q1,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2016-Q2,0.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2016-Q3,2.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2016-Q4,-0.5,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2017-Q1,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2017-Q2,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2017-Q3,2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2017-Q4,-0.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2018-Q1,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2018-Q2,0.9,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2018-Q3,2.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2018-Q4,-0.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2019-Q1,0.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2019-Q2,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2019-Q3,2.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2019-Q4,0.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2020-Q1,1.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2020-Q2,1.4,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2020-Q3,2.0,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2020-Q4,1.2,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2021-Q1,0.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2021-Q2,1.6,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2021-Q3,3.3,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2021-Q4,1.1,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2022-Q1,0.8,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2022-Q2,1.7,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,RCH_Q,FR,2022-Q3,2.7,p
